1.343100000000000000e+04
7.983000000000000000e+03
4.342000000000000000e+03
6.308000000000000000e+03
1.564200000000000000e+04
1.135800000000000000e+04
8.660000000000000000e+03
9.473000000000000000e+03
9.163000000000000000e+03
8.596000000000000000e+03
1.005100000000000000e+04
1.204400000000000000e+04
1.227300000000000000e+04
1.344300000000000000e+04
5.205000000000000000e+03
4.654000000000000000e+03
1.557000000000000000e+03
3.200000000000000000e+01
1.575500000000000000e+04
7.076000000000000000e+03
5.525000000000000000e+03
4.071000000000000000e+03
4.687000000000000000e+03
1.114700000000000000e+04
3.599000000000000000e+03
5.861000000000000000e+03
