1.131371498107910156e+01 4.242672920227050781e+00 2.133560329675674438e-01 1.378420274704694748e-03 1.576942019164562225e-02 5.638440416078083217e-05 3.048343956470489502e-01 3.088383972644805908e-01 1.108984928578138351e-03 5.620330339297652245e-04 2.379332542419433594e+00 1.777638196945190430e+00 9.192098379135131836e-01 5.602689459919929504e-02 4.183480143547058105e-01 8.667540550231933594e+00 1.452456228435039520e-02 6.961035132408142090e-01 2.093722343444824219e+00 4.609741687774658203e+00 8.362442016601562500e+00 1.119661569595336914e+00 1.085937692550942302e-04 1.258127540349960327e-01 2.452225685119628906e-01 1.926537990570068359e+00 7.542275428771972656e+00 2.605973742902278900e-03 9.568227529525756836e-01 1.740277767181396484e+00 1.270849108695983887e-01 8.394270896911621094e+00 5.374082565307617188e+00 1.080996632575988770e+00 2.642886042594909668e-01 5.371368408203125000e+00 2.037963628768920898e+00 6.870989203453063965e-01 3.654760360717773438e+00 3.282957315444946289e+00 1.938411965966224670e-02 3.183728218078613281e+00 2.907471656799316406e+00 3.820372104644775391e+00 1.140965223312377930e+00 1.217696666717529297e+01 1.096719461202155799e-05 5.461072921752929688e-01 1.116738796234130859e+00 3.633799552917480469e+00 7.009260298218578100e-05 1.556828141212463379e+00 6.126322746276855469e+00 1.764615416526794434e+00 1.462055206298828125e+00 9.765760898590087891e-01 1.014105081558227539e+00 9.900635719299316406e+00 9.450033903121948242e-01 1.748348951339721680e+00 3.323309123516082764e-01 4.814186319708824158e-02 4.669142663478851318e-01 1.009554624557495117e+00 2.611258268356323242e+00 1.761649727821350098e+00 1.071636199951171875e+01 7.476780414581298828e+00 1.283774152398109436e-02 2.177964430302381516e-03 1.575301401317119598e-03 6.234451575437560678e-05 2.842318415641784668e-01 8.344615707756020129e-06 1.662831346038728952e-04 5.268911627354100347e-05 4.029192859889008105e-05 8.940656698541715741e-06 7.971185684204101562e+00 2.814505398273468018e-01 1.661469191312789917e-01 8.007797598838806152e-01 1.702112793922424316e+00 6.199708208441734314e-02 1.459704041481018066e+00 3.729351043701171875e+00 1.091473102569580078e+01 2.263211727142333984e+00 3.090281963348388672e+00 1.779877096414566040e-01 1.806490868330001831e-01 1.102329790592193604e-01 2.205324172973632812e-01 4.251229465007781982e-01 1.327227149158716202e-02 4.103379249572753906e+00 1.283226370811462402e+00 9.250236511230468750e+00 2.679095983505249023e+00 4.566534042358398438e+00 2.113243341445922852e-01 4.856694489717483521e-03 4.350196361541748047e+00 3.453798592090606689e-02 4.663418292999267578e+00 5.758245587348937988e-01 4.482565820217132568e-02 1.549701929092407227e+00 7.464857101440429688e-01 8.743927814066410065e-03 5.503300428390502930e-01 7.557571887969970703e+00 4.677188582718372345e-03 5.695934295654296875e+00 1.887526735663414001e-02 2.085521697998046875e+00 5.520529150962829590e-01 1.304982566833496094e+01 1.401522755622863770e+00 1.174237113445997238e-03 4.311660677194595337e-02 2.942844294011592865e-04 2.671365858986973763e-03 1.739576578140258789e+00 1.888886213302612305e+00 3.572064451873302460e-04 1.648393869400024414e+00 3.240734100341796875e+00 4.880776628851890564e-03 3.783678531646728516e+00 3.439702792093157768e-03 8.183705329895019531e+00 8.345827102661132812e+00 3.476648824289441109e-03 6.469327926635742188e+00 1.169291697442531586e-02 5.290092945098876953e+00 3.847006082534790039e+00 9.405854940414428711e-01 6.426980495452880859e+00 3.458855152130126953e+00 4.491839408874511719e+00 2.469036340713500977e+00 1.069964408874511719e+00 1.547130227088928223e+00 3.906596451997756958e-03 3.509781658649444580e-01 4.653885364532470703e+00 5.253976345062255859e+00 3.592185020446777344e+00 6.481804251670837402e-01 3.977707386016845703e+00 2.604914270341396332e-02 1.474809408187866211e+00 6.720772981643676758e-01 3.176881670951843262e-01 1.252447843551635742e+00 3.157189846038818359e+00 4.813663661479949951e-02 2.326493263244628906e+00 1.395381987094879150e-01 1.107693433761596680e+00 1.093993425369262695e+00 2.102792978286743164e+00 8.792158216238021851e-02 5.558856576681137085e-02 4.023767471313476562e+00 3.466803073883056641e+00 4.412280023097991943e-01 5.565841197967529297e-01 4.412704467773437500e+00 6.204110686667263508e-04 9.321732068201526999e-05 4.605809748172760010e-01 1.345030784606933594e+00 5.971453189849853516e+00 2.559982061386108398e+00 6.384003208950161934e-04 1.247378159314393997e-02 1.821645884774625301e-03 5.835653781890869141e+00 4.498149871826171875e+00 4.023674726486206055e-01 9.918989181518554688e+00 1.736309006810188293e-02 2.636055350303649902e-01 1.703768134117126465e+00 1.135097861289978027e+00 2.215027511119842529e-01 2.010186195373535156e+00 1.067702293395996094e+00 1.695078849792480469e+00 1.145044517517089844e+01 2.769321799278259277e-01 3.576272320060525090e-06 4.237193584442138672e+00 3.816951036453247070e+00 1.517758250236511230e+00 1.412005305290222168e+00 4.687392618507146835e-03 1.044864273071289062e+01 7.630059262737631798e-04 1.092095017433166504e+00 5.290184974670410156e+00 2.620436191558837891e+00 1.559583097696304321e-01 1.024405285716056824e-02 4.807340145111083984e+00 3.867558836936950684e-01 3.319231986999511719e+00 1.921174675226211548e-01 1.208272576332092285e+00 8.144072890281677246e-01 2.910722017288208008e+00 6.293589621782302856e-02 3.943874537944793701e-01 2.240132093429565430e-01 1.634474992752075195e+00 1.102827548980712891e+00 1.268651962280273438e+00 1.017508411407470703e+01 9.254894256591796875e-01 1.147557735443115234e+00 1.153879347839392722e-04 3.334915731102228165e-03 1.129112720489501953e+00 5.808522224426269531e+00 5.056772232055664062e-01 9.460260868072509766e-01 5.098473629914224148e-04 5.031242847442626953e+00 2.623723268508911133e+00 7.280345439910888672e+00 2.379396200180053711e+00 7.025253027677536011e-02 3.249673366546630859e+00 2.867064476013183594e+00 2.713911294937133789e+00 1.675345189869403839e-02 3.553726971149444580e-01 6.290885925292968750e+00 5.816468715667724609e+00 6.771822452545166016e+00 4.937009334564208984e+00 1.720737665891647339e-02 2.047279357910156250e+00 3.572809696197509766e+00 1.981164216995239258e+00 4.036026000976562500e+00 1.589918851852416992e+00 1.694251894950866699e-01 2.596371173858642578e+00 1.594377994537353516e+00 2.734693288803100586e-01 2.181090414524078369e-01 2.734437942504882812e+00 1.774327039718627930e+00 2.300190329551696777e-01 4.248438477516174316e-01 4.173272103071212769e-02 4.817782435566186905e-03 2.267896413803100586e+00 9.471245110034942627e-03 2.250045537948608398e-03 3.648582100868225098e-01 1.044517755508422852e+00 7.777293205261230469e+00 6.388243287801742554e-03 2.168132305145263672e+00 4.035315513610839844e+00 5.153112486004829407e-02 7.647701501846313477e-01 1.167536020278930664e+00 9.621936082839965820e-01 8.456931114196777344e+00 1.978944063186645508e+00 5.318747758865356445e-01 3.053086996078491211e+00 2.371805191040039062e+00 2.355274677276611328e+00 3.994846343994140625e+00 2.969152927398681641e+00 4.857508659362792969e+00 3.175219055265188217e-03 2.053492307662963867e+00 1.608334422111511230e+00 6.653824448585510254e-01 4.980384826660156250e+00 2.257955372333526611e-01 3.546724557876586914e+00 2.444689035415649414e+00 1.414760828018188477e+00 5.565017700195312500e+00 1.764821074903011322e-02 1.392657518386840820e+00 1.009109258651733398e+00 3.770066976547241211e+00 6.399490521289408207e-04 2.458985254634171724e-04 6.638229846954345703e+00 1.080437541007995605e+00 5.057873129844665527e-01 5.198077678680419922e+00 1.357237935066223145e+00 9.734580516815185547e-01 1.436039507389068604e-01 3.095123451203107834e-03 7.141924858093261719e+00 4.295614719390869141e+00 6.870062649250030518e-02 2.849609032273292542e-02 1.315187811851501465e+00 3.084264516830444336e+00 4.319927096366882324e-02 1.528309345245361328e+00 9.007083892822265625e+00 4.358533769845962524e-04 1.418580450263107195e-05 2.973726689815521240e-01 6.615583300590515137e-01 8.287883549928665161e-02 4.181320965290069580e-02 2.004522323608398438e+00 8.613589406013488770e-01 4.449230153113603592e-03 7.658650875091552734e+00 5.603805184364318848e-02 4.368402808904647827e-02 3.488647053018212318e-03 7.691411767154932022e-03 4.291525328881107271e-06 1.567304849624633789e+00 1.333539257757365704e-03 2.978359162807464600e-01 1.172925233840942383e+00 6.580469198524951935e-03 7.191249635070562363e-03 2.358989790081977844e-03 3.892617225646972656e-01 3.400810658931732178e-01 6.711535453796386719e-01 3.800721466541290283e-02 1.454010955058038235e-03 8.844992844387888908e-04 4.563394002616405487e-03 3.853786289691925049e-01 2.449113845825195312e+00 5.416043996810913086e-01 1.291890740394592285e+00 4.737172603607177734e+00 9.866753593087196350e-03 2.206690549850463867e+00 6.973500421736389399e-05 2.214110374450683594e+00 4.279114305973052979e-01 1.940960809588432312e-02 2.861018856492592022e-06 1.692757541604805738e-05 3.839769840240478516e+00 5.714056640863418579e-02 1.233834862709045410e+00 1.545938253402709961e+00 5.873771905899047852e-01 2.883089184761047363e-01 1.291461139917373657e-01 3.847246170043945312e-01 1.285470724105834961e+00 9.874771118164062500e+00 2.559360742568969727e+00 1.056712865829467773e+00 1.364042878150939941e+00 7.308976650238037109e-01 9.743996262550354004e-01 4.188472628593444824e-01 2.258663177490234375e+00 7.528536319732666016e-01 9.611923694610595703e-01 9.883986786007881165e-03 5.473628520965576172e+00 8.645429015159606934e-01 2.939734697341918945e+00 1.671986728906631470e-01 2.731832563877105713e-01 7.812765985727310181e-02 6.597096472978591919e-02 1.166409403085708618e-01 1.439488492906093597e-03 9.576883316040039062e+00 6.212933063507080078e-01 5.198832228779792786e-02 6.692400574684143066e-02 5.005210638046264648e-03 4.479061961174011230e-01 5.363464355468750000e-01 7.402622577501460910e-05 1.031107167364098132e-04 2.648451924324035645e-01 4.105287075042724609e+00 1.122587360441684723e-02 2.442616224288940430e+00 3.105367533862590790e-02 7.494673132896423340e-02 1.269273832440376282e-02 1.436760276556015015e-01 6.639907509088516235e-02 1.423404455184936523e+00 1.550179123878479004e+00 4.982161045074462891e+00 2.225830793380737305e+00 8.353105545043945312e+00 2.472397804260253906e+00 5.080749511718750000e+00 7.172076225280761719e+00 3.989922702312469482e-01 1.050003051757812500e+01 2.193426917074248195e-05 1.835806142480578274e-05 2.265931367874145508e-01 2.037874221801757812e+00 1.610554933547973633e+00 4.965853691101074219e-01 6.014683749526739120e-04 1.063369631767272949e+00 2.673681497573852539e+00 4.066117286682128906e+00 4.063250422477722168e-01 4.901150703430175781e+00 3.557282686233520508e+00 5.523694753646850586e-01 3.716303348541259766e+00 2.015834331512451172e+00 1.238151311874389648e+00 5.074454307556152344e+00 1.525962054729461670e-01 3.963150501251220703e+00 2.074924558401107788e-01 3.936693668365478516e-01 8.502735495567321777e-01 2.212468147277832031e+00 4.251291684340685606e-04 1.912406563758850098e+00 4.757833957672119141e+00 3.006429672241210938e+00 1.932578086853027344e+00 1.099170684814453125e+00 5.491054058074951172e-01 7.172459363937377930e-02 1.145208263397216797e+01 1.438695549964904785e+00 5.822668075561523438e+00 2.739201188087463379e-01 1.023639798164367676e+00 2.056772947311401367e+00 1.151300621032714844e+01 3.999329090118408203e+00 1.327150583267211914e+00 8.651816844940185547e-01 6.144340038299560547e-01 3.939550220966339111e-01 3.937624692916870117e+00 1.735247731208801270e+00 2.682048976421356201e-01 2.456715345382690430e+00 2.656073570251464844e+00 2.165029287338256836e+00 1.152965798974037170e-01 4.421147406101226807e-01 3.695419582072645426e-05 9.455076605081558228e-02 3.690776348114013672e+00 4.685976207256317139e-01 1.081439018249511719e+00 2.213529776781797409e-03 3.633030891418457031e+00 1.304127722978591919e-01 6.609119415283203125e+00 1.343625068664550781e+00 3.134849965572357178e-01 1.870779991149902344e+00 1.407069087028503418e+00 4.604671001434326172e-01 2.656760931015014648e+00 2.183475494384765625e+00 1.382392287254333496e+00 4.771120473742485046e-02 5.330474972724914551e-01 4.698438942432403564e-01 2.195790410041809082e-01 9.237570762634277344e-01 3.755473136901855469e+00 3.811869025230407715e-01 1.015008449554443359e+00 4.268248558044433594e+00 4.608706951141357422e+00 2.157598972320556641e+00 2.721846401691436768e-01 4.528033733367919922e+00 1.208924531936645508e+00 7.012973725795745850e-02 1.261153956875205040e-03 1.278160233050584793e-02 1.273019909858703613e-01 5.557184922508895397e-04 3.969590397900901735e-05 1.611602376215159893e-03 1.650401800870895386e-01 3.336621448397636414e-02 4.529942543740617111e-06 2.637590646743774414e+00 7.118797302246093750e+00 1.394002914428710938e+00 1.712013483047485352e-01 8.535310029983520508e-01 1.842826255597174168e-03 1.016837692260742188e+01 1.191008949279785156e+01 6.575252056121826172e+00 5.300797939300537109e+00 4.349543571472167969e+00 6.878865510225296021e-02 3.325386205688118935e-04 8.685955047607421875e+00 9.761261940002441406e-02 3.909632205963134766e+00 7.784372568130493164e-01 3.100717961788177490e-01 3.460662066936492920e-02 1.490105023549403995e-05 2.307625545654445887e-04 2.975192308425903320e+00 5.146763920783996582e-01 1.747246384620666504e+00 1.313600077992305160e-04 2.062299427052494138e-05 5.267887115478515625e+00 7.401186466217041016e+00 3.017279785126447678e-03 1.532811373472213745e-01 6.043016433715820312e+00 6.229389905929565430e-01 5.806452631950378418e-01 3.966970145702362061e-01 1.232562899589538574e+00 7.901179313659667969e+00 1.160350084304809570e+00 1.618405580520629883e-01 5.779604434967041016e+00 1.616080254316329956e-01 5.949866771697998047e-01 1.139844179153442383e+00 2.980187855428084731e-05 1.032299187500029802e-04 2.541108131408691406e+00 3.479916095733642578e+00 1.640174031257629395e+00 5.330810672603547573e-04 2.703619301319122314e-01 6.373825073242187500e-01 5.259549140930175781e+00 1.434607896953821182e-03 1.521553993225097656e+00 4.955046653747558594e+00 1.196929253637790680e-02 8.612123131752014160e-01 2.345159292221069336e+00 1.939236283302307129e+00 1.125749588012695312e+00 7.786439657211303711e-01 1.638190150260925293e+00 7.673622608184814453e+00 2.972184896469116211e+00 2.042814344167709351e-01 1.205355748534202576e-01 1.524927616119384766e+00 1.060519367456436157e-03 1.317768637090921402e-02 1.813644886016845703e+00 4.149527072906494141e+00 2.024632215499877930e+00 4.052546322345733643e-01 1.232579350471496582e-03 6.058194637298583984e+00 5.471595287322998047e+00 4.181295394897460938e+00 1.216177821159362793e+00 2.702305316925048828e+00 7.204044461250305176e-01 6.720085628330707550e-03 3.166990354657173157e-02 1.937665700912475586e+00 4.996483802795410156e+00 2.267103700432926416e-04 6.234295368194580078e-01 6.076548576354980469e+00 1.342339068651199341e-01 1.332298398017883301e+00 9.863454699516296387e-01 3.853293892461806536e-04 1.784450769424438477e+00 2.593239307403564453e+00 9.655373096466064453e-01 1.301309227943420410e+00 8.304627537727355957e-01 2.446933507919311523e+00 6.018907427787780762e-01 2.215140163898468018e-01 3.101435005664825439e-01 3.556603193283081055e-01 4.001943394541740417e-03 2.944522857666015625e+00 2.075024604797363281e+00 5.820126086473464966e-02 6.483097076416015625e+00 6.332364559173583984e+00 5.146259069442749023e-01 3.990248441696166992e-01 8.940656698541715741e-06 6.556489552167477086e-06 1.624268591403961182e-01 7.807723283767700195e-01 1.247340083122253418e+00 2.296312712132930756e-03 5.104446411132812500e+00 3.273204326629638672e+00 5.590653419494628906e+00 5.713620185852050781e-01 2.329019363969564438e-03 8.304632902145385742e-01 3.185235738754272461e+00 8.690439462661743164e-01 1.478306293487548828e+00 1.192092824453538924e-07 1.515550771728157997e-03 1.597970843315124512e+00 1.597391747054643929e-05 5.087831616401672363e-01 6.168870925903320312e-01 1.117461490631103516e+01 2.783149539027363062e-04 1.912738680839538574e-01 2.809010982513427734e+00 6.572224140167236328e+00 5.262635946273803711e-01 2.977820578962564468e-03 9.428631663322448730e-01 2.352679014205932617e+00 1.325553297996520996e+00 3.944246053695678711e+00 3.603869378566741943e-01 2.773212492465972900e-01 1.061511039733886719e+00 3.605854988098144531e+00 3.881293773651123047e+00 3.208524227142333984e+00 4.320425987243652344e+00 3.673171758651733398e+00 1.938155182870104909e-04 8.728472590446472168e-01 2.787583112716674805e+00 2.638815402984619141e+00 1.919292658567428589e-01 5.936172008514404297e-01 9.182570457458496094e+00 1.604348123073577881e-01 9.896259903907775879e-01 1.668916047492530197e-05 1.784646511077880859e+00 4.921066284179687500e+00 1.159793496131896973e+00 3.707862854003906250e+00 4.972874641418457031e+00 8.297450065612792969e+00 1.949302107095718384e-01 6.115392446517944336e-01 1.393773674964904785e+00 1.510194502770900726e-03 1.701131343841552734e+00 2.670208692550659180e+00 1.497361421585083008e+00 1.731877684593200684e+00 1.360644847154617310e-01 8.028077483177185059e-01 3.737196028232574463e-01 2.908699035644531250e+00 1.176432490348815918e+00 1.084010023623704910e-02 3.991419792175292969e+00 2.188167273998260498e-01 1.167978271842002869e-01 3.921216703020036221e-04 1.920217633247375488e+00 4.472924047149717808e-04 2.753696753643453121e-05 5.919649600982666016e+00 8.195520043373107910e-01 1.257588744163513184e+00 2.240018367767333984e+00 1.594016671180725098e+00 7.561544775962829590e-01 3.986164927482604980e-01 1.208860799670219421e-02 5.321812033653259277e-01 2.215955853462219238e-01 6.095697171986103058e-04 3.947591304779052734e+00 2.065686702728271484e+00 1.324641942977905273e+00 1.335818529129028320e+00 3.991178274154663086e+00 1.115051746368408203e+00 6.984685361385345459e-02 4.731603145599365234e+00 3.929478168487548828e+00 9.488388150930404663e-02 4.105359613895416260e-01 7.800195693969726562e+00 8.382112383842468262e-01 2.269310474395751953e+00 1.053310558199882507e-01 2.323222398757934570e+00 3.655231595039367676e-01 3.416684865951538086e+00 4.368405818939208984e+00 8.688539862632751465e-01 4.497153282165527344e+00 9.607807442080229521e-05 5.611060619354248047e+00 9.764408692717552185e-03 2.396985530853271484e+00 5.912503600120544434e-01 6.858026027679443359e+00 4.826409742236137390e-02 4.363773822784423828e+00 1.926084876060485840e+00 2.232899367809295654e-01 2.056485563516616821e-01 6.385180950164794922e-01 7.544293766841292381e-04 2.431604385375976562e+00 7.117837085388600826e-04 1.747455535223707557e-04 6.486835956573486328e+00 4.358533769845962524e-04 1.907330442918464541e-05 1.525809764862060547e+00 1.066971778869628906e+00 5.165197253227233887e-01 1.289608655497431755e-03 1.471476197242736816e+00 2.955224514007568359e+00 1.095528528094291687e-01 1.318294286727905273e+00 1.871139764785766602e+00 4.768370445162872784e-07 2.341283559799194336e-01 8.329631805419921875e+00 7.823095798492431641e+00 2.240883477497845888e-04 1.795130810933187604e-04 7.432352900505065918e-01 7.589553482830524445e-03 7.870720624923706055e-01 1.664101243019104004e+00 8.347516059875488281e+00 3.443363530095666647e-04 5.615680217742919922e+00 4.640450477600097656e+00 1.200508400797843933e-01 4.340479373931884766e+00 9.006878137588500977e-01 6.743530277162790298e-03 1.260934114456176758e+00 3.231621980667114258e-01 4.862556525040417910e-04 3.082389593124389648e+00 1.950905084609985352e+00 2.578514575958251953e+00 6.945438385009765625e-01 1.751479029655456543e+00 2.411841452121734619e-01 1.091604027897119522e-02 2.717934876272920519e-05 1.394738956150831655e-05 3.266164660453796387e-01 2.735587596893310547e+00 3.453776836395263672e+00 9.095874428749084473e-01 9.277866482734680176e-01 2.263327986001968384e-01 9.100348949432373047e-01 3.181380033493041992e-01 5.732287652790546417e-03 1.378778648376464844e+01 5.578920245170593262e-01 1.293154954910278320e+00 2.995690703392028809e-01 2.520642518997192383e+00 1.239315509796142578e+00 3.359139919281005859e+00 4.578687623143196106e-02 1.439265012741088867e-01 7.409547567367553711e-01 2.908629655838012695e+00 6.824489831924438477e-01 1.177636051177978516e+01 6.471273023635149002e-03 3.741713285446166992e+00 1.391981601715087891e+00 2.615724563598632812e+00 4.793563365936279297e+00 2.827188014984130859e+00 4.333983957767486572e-01 9.222496151924133301e-01 1.614417266845703125e+01 6.762377262115478516e+00 1.149549961090087891e+01 1.127544164657592773e+00 2.580311298370361328e+00 7.954983234405517578e+00 3.608751058578491211e+00 4.678948968648910522e-02 3.847651958465576172e+00 4.449001848697662354e-01 3.043660335242748260e-02 1.573278103023767471e-03 1.081715393066406250e+01 2.053194046020507812e-01 3.472670614719390869e-01 9.860156476497650146e-02 3.218645588276558556e-06 2.050378679996356368e-05 4.708193302154541016e+00 3.190984249114990234e+00 2.738472074270248413e-02 1.249292731285095215e+00 2.355574965476989746e-01 5.713225841522216797e+00 4.457347393035888672e+00 4.515934735536575317e-02 3.467938423156738281e+00 2.351373434066772461e+00 1.933370113372802734e+00 3.359470605850219727e+00 1.188077107071876526e-01 3.400692462921142578e+00 5.198876380920410156e+00 9.829363822937011719e-01 2.194218158721923828e+00 1.090931892395019531e-02 4.790514707565307617e-01 2.207393169403076172e+00 4.625831544399261475e-02 4.642139434814453125e+00 3.156566143035888672e+00 1.305449724197387695e+00 4.804598808288574219e+00 8.941078186035156250e-01 7.570462822914123535e-01 1.168455123901367188e+00 1.365891814231872559e+00 8.821098163025453687e-05 1.935865163803100586e+00 6.146886348724365234e-01 4.418701171875000000e+00 9.852725982666015625e+00 1.719902269542217255e-03 2.072954028844833374e-01 1.475681066513061523e+00 4.502165317535400391e-01 1.613523840904235840e+00 5.111085772514343262e-01 3.920025192201137543e-04 1.450319647789001465e+00 3.314380168914794922e+00 2.015161037445068359e+00 5.244324207305908203e+00 5.094208717346191406e-01 6.962993621826171875e+00 8.368288874626159668e-01 9.944889068603515625e+00 7.558793425559997559e-01 1.728677600622177124e-01 5.730630159378051758e-01 4.014594078063964844e+00 3.186265468597412109e+00 3.559067249298095703e+00 7.558401226997375488e-01 7.572158336639404297e+00 5.776379257440567017e-03 7.969431281089782715e-01 2.348544359207153320e+00 1.585893273353576660e+00 4.193016588687896729e-01 2.849061456799972802e-05 1.454342782380990684e-05 2.430324554443359375e-01 4.023413360118865967e-01 1.168402552604675293e+00 1.707168761640787125e-03 4.619650363922119141e+00 1.105772376060485840e+00 5.862778518348932266e-03 3.625594854354858398e+00 1.034616589546203613e+00 5.576885864138603210e-02 2.677392959594726562e+00 4.040826797485351562e+00 7.414494752883911133e-01 1.225536823272705078e+00 1.789783477783203125e+00 9.716196656227111816e-01 1.224721199832856655e-03 3.106529235839843750e+00 4.614028453826904297e+00 2.367438316345214844e+00 5.880140304565429688e+00 2.080203771591186523e+00 1.219614520668983459e-01 4.709892272949218750e+00 6.888794898986816406e-01 2.416406869888305664e+00 4.153010845184326172e-01 8.362029790878295898e-01 6.237439632415771484e+00 2.819895267486572266e+00 4.187626361846923828e+00 1.906397223472595215e+00 1.600645542144775391e+00 1.775251746177673340e+00 2.344455242156982422e+00 5.345415472984313965e-01 9.071189761161804199e-01 2.245297193527221680e+00 3.230519723729230464e-05 2.786502242088317871e-01 4.404712617397308350e-01 1.105900287628173828e+00 4.084123611450195312e+00 3.329618275165557861e-01 1.925621747970581055e+00 2.503850936889648438e+00 3.033496856689453125e+00 6.784608364105224609e+00 5.261084437370300293e-01 1.002293586730957031e+00 1.374372746795415878e-03 6.066717673093080521e-03 4.305816888809204102e-01 5.126341581344604492e-01 1.502025770605541766e-05 3.457063485257094726e-06 1.222376748919487000e-01 2.637027800083160400e-01 4.322707951068878174e-01 7.269124034792184830e-04 5.325565814971923828e+00 5.066912651062011719e+00 6.312317848205566406e+00 3.023484349250793457e-01 7.232823967933654785e-01 1.097850918769836426e+00 7.152531907195225358e-06 2.288556424900889397e-04 4.057390213012695312e+00 3.176198005676269531e+00 4.422135055065155029e-01 2.528898954391479492e+00 1.013118505477905273e+00 9.443966671824455261e-03 3.008744716644287109e+00 1.263610465684905648e-05 5.960446742392377928e-06 5.396155714988708496e-01 1.403630673885345459e-01 3.706469833850860596e-01 1.337531089782714844e+00 2.720111370086669922e+00 2.700257778167724609e+00 5.570759296417236328e+00 6.617046356201171875e+00 1.980599761009216309e-02 1.307788252830505371e+00 9.864523410797119141e-01 2.304549068212509155e-01 1.415918697603046894e-03 9.516251087188720703e-01 2.081083804368972778e-01 4.786299541592597961e-04 3.107205629348754883e-01 3.036406517028808594e+00 8.967264294624328613e-01 2.517817974090576172e+00 1.658159852027893066e+00 2.123734235763549805e+00 2.992871776223182678e-02 2.362304478883743286e-01 4.027655601501464844e+00 6.675187349319458008e-01 1.010247826576232910e+00 6.659879088401794434e-01 6.202990934252738953e-02 1.322638094425201416e-01 1.665917485952377319e-01 2.111428022384643555e+00 5.014477729797363281e+00 1.053078365325927734e+01 1.765664480626583099e-02 2.978718280792236328e+00 1.038983315229415894e-01 6.041206121444702148e-01 2.094207048416137695e+00 2.310130596160888672e+00 4.928185939788818359e+00 1.662470102310180664e+00 8.305544853210449219e+00 4.435569763183593750e+00 1.736262559890747070e+00 6.573297023773193359e+00 1.084120988845825195e+00 1.946209073066711426e+00 4.115176796913146973e-01 3.077870368957519531e+00 3.150539100170135498e-01
